"ID","Name","LocalizedName","ID","AttachPoint","TargetIds","AppType","Property","Val1","Val2","Enchantment","Curve"
"","","","0006654f","","","Add","Keywords","00025014 / dn_HasBarrel_Long",2,"",""
"001a05e3","mod_44_SCOPE_IronSights_Base","Standard Sights","001a05e3","00022499_ap_gun_Scope","0018871f_ma_44"
"","","","001a05e3","","","Add","Keywords","0016304f / dn_HasScope_IronSights",2,"",""
"001a05e8","mod_44_SCOPE_reflex_Base","Reflex Sight (Circle)","001a05e8","00022499_ap_gun_Scope","0018871f_ma_44"
"","","","005249e6","","","Set","ZoomFOVMult",1.5,0.0,"",""
"","","","005249e6","","","MullAdd","ConIronSights",-0.15,0.0,"",""
"","","","005249e6","","","MullAdd","APCost",-0.15,0.0,"",""
"","","","005249e6","","","MullAdd","SightedTransition",-0.1,0.0,"",""
"","","","005249e6","","","MullAdd","Weight",0.05,0.0,"",""
"","","","005249e6","","","MullAdd","Value",0.25,0.0,"",""
"","","","005249e6","","","Add","Keywords","0009430e / dn_HasScope_ReflexSight",2,"",""
"","","","001a05e8","","","Add","ZoomDataCameraOffsetZ",2.0,0.0,"",""
"001c400e","mod_44_SCOPE_ShortScope_Base","Short Scope","001c400e","00022499_ap_gun_Scope","0018871f_ma_44"
"","","","00524b4b","","","Set","HasScope",1,1,"",""
"","","","00524b4b","","","Set","ZoomData","000af2a9",3,"",""
"","","","00524b4b","","","MullAdd","BaseStability",-0.2,0.0,"",""
"","","","00524b4b","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","00524b4b","","","MullAdd","Weight",0.1,0.0,"",""
"","","","00524b4b","","","MullAdd","Value",0.2,0.0,"",""
"","","","00524b4b","","","Add","Keywords","0002095d / dn_HasScope",2,"",""
"","","","00524b4b","","","Add","Keywords","0009f425 / HasScope",2,"",""
"001a05ea","mod_44_SCOPE_ShortScope_Recon_Base","Short Recon Scope","001a05ea","00022499_ap_gun_Scope","0018871f_ma_44"
"","","","005249e5","","","Set","HasScope",1,1,"",""
"","","","005249e5","","","Set","ZoomData","001c6f3e",3,"",""
"","","","005249e5","","","MullAdd","BaseStability",-0.2,0.0,"",""
"","","","005249e5","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","005249e5","","","MullAdd","APCost",0.2,0.0,"",""
"","","","005249e5","","","MullAdd","SightedTransition",0.2,0.0,"",""
"","","","005249e5","","","MullAdd","Weight",0.125,0.0,"",""
"","","","005249e5","","","MullAdd","Value",0.6,0.0,"",""
"","","","005249e5","","","Add","Durability",-3,0,"",""
"","","","005249e5","","","Add","Enchantments","00185922",1,"{'id': '00185922', 'name': 'EnchReconScopeEquipped', 'full': 'Ench Recon Scope Equipped', 'type': 'Enchantment', 'target': 'Self', 'e_type': 'Constant', 'mag_effects': [{'m_effect': {'id': '00185923', 'name': 'ReconScopeEquippedEffect', 'full': 'Recon Scope Equipped Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '00000310', 'name': 'AbsorbChance', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]}",""
"","","","005249e5","","","Add","Keywords","0002095d / dn_HasScope",2,"",""
"","","","005249e5","","","Add","Keywords","0009f425 / HasScope",2,"",""
"","","","005249e5","","","Add","Keywords","00184c55 / HasScopeRecon",2,"",""
"","","","005249e5","","","Add","Keywords","00163055 / dn_HasScope_Recon",2,"",""
"001a05e0","mod_44_Receiver_Damage","Hardened Receiver","001a05e0","00024004_ap_gun_receiver","0018871f_ma_44"
"","","","0027ac24","","","MullAdd","Weight",0.3,0.0,"",""
"","","","0027ac24","","","MullAdd","Value",0.4,0.0,"",""
"","","","0027ac24","","","Add","DamageBonusMult",0.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_Receiver_DMG.json
{'curve': [{'x': 1, 'y': 0.25}, {'x': 100, 'y': 0.25}]}"
"","","","0027ac24","","","Add","Durability",-5,0,"",""
"","","","005ae917","","","Add","Keywords","005ae934 / IsAmmoType_44",2,"",""
"","","","001a05e0","","","Add","Keywords","0016303d / dn_HasReceiver_MoreDamage1",2,"",""
"000682da","mod_PipeRevolver_SCOPE_glow_Base","Standard Glow Sights","000682da","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","005249e4","","","MullAdd","ConIronSights",-0.1,0.0,"",""
"","","","005249e4","","","MullAdd","APCost",-0.075,0.0,"",""
"","","","005249e4","","","MullAdd","SightedTransition",-0.05,0.0,"",""
"","","","005249e4","","","MullAdd","Weight",0.013,0.0,"",""
"","","","005249e4","","","MullAdd","Value",0.1,0.0,"",""
"","","","005249e4","","","Add","Keywords","0012eceb / remapNode_RearSight_P-Dot",2,"",""
"","","","005249e4","","","Add","Keywords","00163050 / dn_HasScope_GlowSights",2,"",""
"","","","005249e4","","","Add","Keywords","0016304f / dn_HasScope_IronSights",2,"",""
"0012ca11","mod_PipeRevolver_SCOPE_reflex_Base","Reflex Sight","0012ca11","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","005249e6","","","Set","ZoomFOVMult",1.5,0.0,"",""
"","","","005249e6","","","MullAdd","ConIronSights",-0.15,0.0,"",""
"","","","005249e6","","","MullAdd","APCost",-0.15,0.0,"",""
"","","","005249e6","","","MullAdd","SightedTransition",-0.1,0.0,"",""
"","","","005249e6","","","MullAdd","Weight",0.05,0.0,"",""
"","","","005249e6","","","MullAdd","Value",0.25,0.0,"",""
"","","","005249e6","","","Add","Keywords","0009430e / dn_HasScope_ReflexSight",2,"",""
"","","","0012ca11","","","Set","ZoomDataCameraOffsetZ",1.05,0.0,"",""
"00281e47","mod_PipeRevolver_SCOPE_reflex_glow_Base","Glow Reflex Sight","00281e47","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","005249e4","","","MullAdd","ConIronSights",-0.1,0.0,"",""
"","","","005249e4","","","MullAdd","APCost",-0.075,0.0,"",""
"","","","005249e4","","","MullAdd","SightedTransition",-0.05,0.0,"",""
"","","","005249e4","","","MullAdd","Weight",0.013,0.0,"",""
"","","","005249e4","","","MullAdd","Value",0.1,0.0,"",""
"","","","005249e4","","","Add","Keywords","0012eceb / remapNode_RearSight_P-Dot",2,"",""
"","","","005249e4","","","Add","Keywords","00163050 / dn_HasScope_GlowSights",2,"",""
"","","","005249e4","","","Add","Keywords","0016304f / dn_HasScope_IronSights",2,"",""
"","","","00281e47","","","Set","ZoomDataCameraOffsetZ",1.05,0.0,"",""
"00281e4e","mod_PipeRevolver_SCOPE_shortscope_Base","Short Scope","00281e4e","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","00524b4b","","","Set","HasScope",1,1,"",""
"","","","00524b4b","","","Set","ZoomData","000af2a9",3,"",""
"","","","00524b4b","","","MullAdd","BaseStability",-0.2,0.0,"",""
"","","","00524b4b","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","00524b4b","","","MullAdd","Weight",0.1,0.0,"",""
"","","","00524b4b","","","MullAdd","Value",0.2,0.0,"",""
"","","","00524b4b","","","Add","Keywords","0002095d / dn_HasScope",2,"",""
"","","","00524b4b","","","Add","Keywords","0009f425 / HasScope",2,"",""
"00281e56","mod_PipeRevolver_SCOPE_shortscope_NV_Base","Short Night Vision Scope","00281e56","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","0052501c","","","Set","HasScope",1,1,"",""
"","","","0052501c","","","Set","ZoomData","0019df76",3,"",""
"","","","0052501c","","","MullAdd","BaseStability",-0.2,0.0,"",""
"","","","0052501c","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","0052501c","","","MullAdd","APCost",0.3,0.0,"",""
"","","","0052501c","","","MullAdd","SightedTransition",0.1,0.0,"",""
"","","","0052501c","","","MullAdd","Weight",0.125,0.0,"",""
"","","","0052501c","","","MullAdd","Value",0.4,0.0,"",""
"","","","0052501c","","","Add","Durability",-8,0,"",""
"","","","0052501c","","","Add","Keywords","0002095d / dn_HasScope",2,"",""
"","","","0052501c","","","Add","Keywords","0009f425 / HasScope",2,"",""
"","","","0052501c","","","Add","Keywords","00163054 / dn_HasScope_NightVision",2,"",""
"00281e5d","mod_PipeRevolver_SCOPE_shortscope_Recon_Base","Short Recon Scope","00281e5d","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","005249e5","","","Set","HasScope",1,1,"",""
"","","","005249e5","","","Set","ZoomData","001c6f3e",3,"",""
"","","","005249e5","","","MullAdd","BaseStability",-0.2,0.0,"",""
"","","","005249e5","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","005249e5","","","MullAdd","APCost",0.2,0.0,"",""
"","","","005249e5","","","MullAdd","SightedTransition",0.2,0.0,"",""
"","","","005249e5","","","MullAdd","Weight",0.125,0.0,"",""
"","","","005249e5","","","MullAdd","Value",0.6,0.0,"",""
"","","","005249e5","","","Add","Durability",-3,0,"",""
"","","","005249e5","","","Add","Enchantments","00185922",1,"{'id': '00185922', 'name': 'EnchReconScopeEquipped', 'full': 'Ench Recon Scope Equipped', 'type': 'Enchantment', 'target': 'Self', 'e_type': 'Constant', 'mag_effects': [{'m_effect': {'id': '00185923', 'name': 'ReconScopeEquippedEffect', 'full': 'Recon Scope Equipped Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '00000310', 'name': 'AbsorbChance', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]}",""
"","","","005249e5","","","Add","Keywords","0002095d / dn_HasScope",2,"",""
"","","","005249e5","","","Add","Keywords","0009f425 / HasScope",2,"",""
"","","","005249e5","","","Add","Keywords","00184c55 / HasScopeRecon",2,"",""
"","","","005249e5","","","Add","Keywords","00163055 / dn_HasScope_Recon",2,"",""
"00281e64","mod_PipeRevolver_SCOPE_mediumscope_Base","Medium Scope","00281e64","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","00525029","","","Set","HasScope",1,1,"",""
"","","","00525029","","","Set","ZoomData","000af2aa",3,"",""
"","","","00525029","","","MullAdd","BaseStability",-0.2,0.0,"",""
"","","","00525029","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","00525029","","","MullAdd","Weight",0.125,0.0,"",""
"","","","00525029","","","MullAdd","Value",0.4,0.0,"",""
"","","","00525029","","","Add","Durability",-2,0,"",""
"","","","00525029","","","Add","Keywords","0002095d / dn_HasScope",2,"",""
"","","","00525029","","","Add","Keywords","0009f425 / HasScope",2,"",""
"00281e6b","mod_PipeRevolver_SCOPE_mediumscope_NV_Base","Medium Night Vision Scope","00281e6b","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","0052502a","","","Set","HasScope",1,1,"",""
"","","","0052502a","","","Set","ZoomData","000af2b7",3,"",""
"","","","0052502a","","","MullAdd","BaseStability",-0.2,0.0,"",""
"","","","0052502a","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","0052502a","","","MullAdd","Weight",0.125,0.0,"",""
"","","","0052502a","","","MullAdd","Value",0.6,1.0,"",""
"","","","0052502a","","","Add","Durability",-5,0,"",""
"","","","0052502a","","","Add","Keywords","0002095d / dn_HasScope",2,"",""
"","","","0052502a","","","Add","Keywords","0009f425 / HasScope",2,"",""
"","","","0052502a","","","Add","Keywords","00163054 / dn_HasScope_NightVision",2,"",""
"00281e73","mod_PipeRevolver_SCOPE_longscope_Base","Long Scope","00281e73","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","00525026","","","Set","HasScope",1,1,"",""
"","","","00525026","","","Set","ZoomData","000af2ac",3,"",""
"","","","00525026","","","MullAdd","BaseStability",-0.2,0.0,"",""
"","","","00525026","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","00525026","","","MullAdd","Weight",0.15,0.0,"",""
"","","","00525026","","","MullAdd","Value",0.5,1.0,"",""
"","","","00525026","","","Add","Durability",-3,0,"",""
"","","","00525026","","","Add","Keywords","0002095d / dn_HasScope",2,"",""
"","","","00525026","","","Add","Keywords","0009f425 / HasScope",2,"",""
"00281e7b","mod_PipeRevolver_SCOPE_longscope_NV_Base","Long Night Vision Scope","00281e7b","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","00525027","","","Set","HasScope",1,1,"",""
"","","","00525027","","","Set","ZoomData","000af2b8",3,"",""
"","","","00525027","","","MullAdd","BaseStability",-0.2,0.0,"",""
"","","","00525027","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","00525027","","","MullAdd","Weight",0.15,0.0,"",""
"","","","00525027","","","MullAdd","Value",0.8,0.0,"",""
"","","","00525027","","","Add","Durability",-8,0,"",""
"","","","00525027","","","Add","Keywords","0002095d / dn_HasScope",2,"",""
"","","","00525027","","","Add","Keywords","00163054 / dn_HasScope_NightVision",2,"",""
"","","","00525027","","","Add","Keywords","0009f425 / HasScope",2,"",""
"00281e82","mod_PipeRevolver_SCOPE_longscope_Recon_Base","Long Recon Scope","00281e82","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","00525028","","","Set","HasScope",1,1,"",""
"","","","00525028","","","Set","ZoomData","00247a24",3,"",""
"","","","00525028","","","MullAdd","BaseStability",-0.2,0.0,"",""
"","","","00525028","","","MullAdd","ConIronSights",-0.25,0.0,"",""
"","","","00525028","","","MullAdd","Weight",0.175,0.0,"",""
"","","","00525028","","","MullAdd","Value",1.0,0.0,"",""
"","","","00525028","","","Add","Durability",-8,0,"",""
"","","","00525028","","","Add","Enchantments","00185922",1,"{'id': '00185922', 'name': 'EnchReconScopeEquipped', 'full': 'Ench Recon Scope Equipped', 'type': 'Enchantment', 'target': 'Self', 'e_type': 'Constant', 'mag_effects': [{'m_effect': {'id': '00185923', 'name': 'ReconScopeEquippedEffect', 'full': 'Recon Scope Equipped Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '00000310', 'name': 'AbsorbChance', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]}",""
"","","","00525028","","","Add","Keywords","0002095d / dn_HasScope",2,"",""
"","","","00525028","","","Add","Keywords","0009f425 / HasScope",2,"",""
"","","","00525028","","","Add","Keywords","00184c55 / HasScopeRecon",2,"",""
"","","","00525028","","","Add","Keywords","00163055 / dn_HasScope_Recon",2,"",""
"000556f0","mod_PipeRevolver_SCOPE_ironsights_Base","Standard Sights","000556f0","00022499_ap_gun_Scope","0014dbb1_ma_PipeRevolver"
"","","","000556f0","","","Add","Keywords","0016304f / dn_HasScope_IronSights",2,"",""
"0005e8f0","mod_10mm_Grip_Recoil-HipAccuracy","Aligned Grip","0005e8f0","0002249f_ap_gun_Grip","00017e69_ma_10mm"
"","","","00524415","","","MullAdd","RecoilMaxDegree",-0.125,0.0,"",""
"","","","00524415","","","MullAdd","RecoilMinDegree",-0.125,0.0,"",""
"","","","00524415","","","MullAdd","APCost",-0.05,0.0,"",""
"","","","00524415","","","MullAdd","Weight",0.05,0.0,"",""
"","","","00524415","","","MullAdd","Value",0.2,0.0,"",""
"","","","00524415","","","Add","Durability",-2,0,"",""
"","","","00524413","","","MullAdd","ConIronSights",-0.05,0.0,"",""
"","","","00524413","","","MullAdd","MaxConDegree",-0.25,0.0,"",""
"","","","00524413","","","MullAdd","MinConDegree",-0.125,0.0,"",""
"","","","00524413","","","MullAdd","SightedTransition",-0.015,0.0,"",""
"","","","00524413","","","MullAdd","Weight",0.05,0.0,"",""
"","","","00524413","","","MullAdd","Value",0.2,0.0,"",""
"","","","00524413","","","Add","Durability",-3,0,"",""
"","","","0005e8f0","","","Add","Keywords","00025018 / dn_HasGrip_Pistol",2,"",""
"","","","0005e8f0","","","Add","Keywords","00100e39 / dn_HasGrip_Better1",2,"",""
"0005e92e","mod_10mm_Grip_HipAccuracy-SecondaryDMG","Precise Grip","0005e92e","0002249f_ap_gun_Grip","00017e69_ma_10mm"
"","","","00524413","","","MullAdd","ConIronSights",-0.05,0.0,"",""
"","","","00524413","","","MullAdd","MaxConDegree",-0.25,0.0,"",""
"","","","00524413","","","MullAdd","MinConDegree",-0.125,0.0,"",""
"","","","00524413","","","MullAdd","SightedTransition",-0.015,0.0,"",""
"","","","00524413","","","MullAdd","Weight",0.05,0.0,"",""
"","","","00524413","","","MullAdd","Value",0.2,0.0,"",""
"","","","00524413","","","Add","Durability",-3,0,"",""
"","","","0052441c","","","MullAdd","SecondaryDamage",0.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_Grip_SecDamage_Dual.json
{'curve': [{'x': 1, 'y': 0.25}, {'x': 100, 'y': 0.25}]}"
"","","","0052441c","","","MullAdd","Weight",0.15,0.0,"",""
"","","","0052441c","","","MullAdd","Value",0.3,0.0,"",""
"","","","0052441c","","","Add","Durability",0,0,"","Weapons\Weap_10mmDMG.json
{'curve': [{'x': 1, 'y': 15}, {'x': 5, 'y': 15}, {'x': 10, 'y': 15}, {'x': 15, 'y': 18}, {'x': 20, 'y': 18}, {'x': 25, 'y': 21}, {'x': 30, 'y': 21}, {'x': 35, 'y': 24}, {'x': 40, 'y': 24}, {'x': 45, 'y': 28}, {'x': 50, 'y': 28}]}"
"","","","0005e92e","","","Add","Keywords","00025018 / dn_HasGrip_Pistol",2,"",""
"0005e95f","mod_10mm_Grip_Recoil-SecondaryDMG","Forceful Grip","0005e95f","0002249f_ap_gun_Grip","00017e69_ma_10mm"
"","","","00524415","","","MullAdd","RecoilMaxDegree",-0.125,0.0,"",""
"","","","00524415","","","MullAdd","RecoilMinDegree",-0.125,0.0,"",""
"","","","00524415","","","MullAdd","APCost",-0.05,0.0,"",""
"","","","00524415","","","MullAdd","Weight",0.05,0.0,"",""
"","","","00524415","","","MullAdd","Value",0.2,0.0,"",""
"","","","00524415","","","Add","Durability",-2,0,"",""
"","","","0052441c","","","MullAdd","SecondaryDamage",0.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_Grip_SecDamage_Dual.json
{'curve': [{'x': 1, 'y': 0.25}, {'x': 100, 'y': 0.25}]}"
"","","","0052441c","","","MullAdd","Weight",0.15,0.0,"",""
"","","","0052441c","","","MullAdd","Value",0.3,0.0,"",""
"","","","0052441c","","","Add","Durability",0,0,"","Weapons\Weap_10mmDMG.json
{'curve': [{'x': 1, 'y': 15}, {'x': 5, 'y': 15}, {'x': 10, 'y': 15}, {'x': 15, 'y': 18}, {'x': 20, 'y': 18}, {'x': 25, 'y': 21}, {'x': 30, 'y': 21}, {'x': 35, 'y': 24}, {'x': 40, 'y': 24}, {'x': 45, 'y': 28}, {'x': 50, 'y': 28}]}"
"","","","0005e95f","","","Add","Keywords","00025018 / dn_HasGrip_Pistol",2,"",""
"0005e7b4","mod_10mm_Barrel_VeryShort_Recoil","Stabilized Stub Barrel","0005e7b4","0002249d_ap_gun_Barrel","00017e69_ma_10mm"
"","","","0027abfe","","","MullAdd","ConIronSights",-0.1,0.0,"",""
"","","","0027abfe","","","MullAdd","MaxRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_VeryShortRange_MaxRange.json
{'curve': [{'x': 1, 'y': 6}, {'x': 100, 'y': 6}]}"
"","","","0027abfe","","","MullAdd","MinRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_VeryShortRange_MinRange.json
{'curve': [{'x': 1, 'y': 3}, {'x': 100, 'y': 3}]}"
"","","","00524417","","","MullAdd","RecoilMaxDegree",0.25,0.0,"",""
"","","","00524417","","","MullAdd","RecoilMinDegree",0.25,0.0,"",""
"","","","00524417","","","MullAdd","APCost",0.0,0.0,"",""
"","","","00524419","","","MullAdd","RecoilMaxDegree",-0.25,0.0,"",""
"","","","00524419","","","MullAdd","RecoilMinDegree",-0.25,0.0,"",""
"","","","00524419","","","MullAdd","Weight",0.3,0.0,"",""
"","","","00524419","","","MullAdd","Value",0.4,0.0,"",""
"","","","00524419","","","Add","Durability",-2,0,"",""
"","","","0005e7b4","","","Add","Keywords","00025017 / dn_HasBarrel_Short",2,"",""
"0005e7a4","mod_10mm_Barrel_VeryShort_HipAccuracy","True Stub Barrel","0005e7a4","0002249d_ap_gun_Barrel","00017e69_ma_10mm"
"","","","0027abfe","","","MullAdd","ConIronSights",-0.1,0.0,"",""
"","","","0027abfe","","","MullAdd","MaxRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_VeryShortRange_MaxRange.json
{'curve': [{'x': 1, 'y': 6}, {'x': 100, 'y': 6}]}"
"","","","0027abfe","","","MullAdd","MinRange",1.0,0.0,"","Weapons\WeaponMods\Weapon_PARENT_Mod_VeryShortRange_MinRange.json
{'curve': [{'x': 1, 'y': 3}, {'x': 100, 'y': 3}]}"
"","","","00524417","","","MullAdd","RecoilMaxDegree",0.25,0.0,"",""
"","","","00524417","","","MullAdd","RecoilMinDegree",0.25,0.0,"",""
"","","","00524417","","","MullAdd","APCost",0.0,0.0,"",""
"","","","00524414","","","MullAdd","ConIronSights",-0.1,0.0,"",""
"","","","00524414","","","MullAdd","MaxConDegree",-0.25,0.0,"",""
"","","","00524414","","","MullAdd","MinConDegree",-0.25,0.0,"",""
"","","","00524414","","","MullAdd","SightedTransition",-0.03,0.0,"",""
"","","","00524414","","","MullAdd","Weight",0.3,0.0,"",""
"","","","00524414","","","MullAdd","Value",0.4,0.0,"",""
