"Id","Name","Full Name","Type","Time","Activity","Target","Duration","Range","Perk","Effects"
"0010eb18","DLC01Bot_CommonArmorSpell","DLC01Bot_CommonArmorSpell","Spell",0.0,"Fire","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '001a03fd', 'name': 'DamageHealthContact', 'full': 'Damage Health', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001a03fd', 'name': 'DamageHealthContact', 'full': 'Damage Health', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 6.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001a03fd', 'name': 'DamageHealthContact', 'full': 'Damage Health', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 9.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001a03fd', 'name': 'DamageHealthContact', 'full': 'Damage Health', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 12.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001a03fd', 'name': 'DamageHealthContact', 'full': 'Damage Health', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001a03fd', 'name': 'DamageHealthContact', 'full': 'Damage Health', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 18.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001a03fd', 'name': 'DamageHealthContact', 'full': 'Damage Health', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 21.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001a03fd', 'name': 'DamageHealthContact', 'full': 'Damage Health', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 24.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '000856fa', 'name': 'dtPoisonEffectChanceAlways', 'full': 'Damage Type Poison', 'keywords': ['DamageTypePoison'], 'd_type': {'id': '00060a84', 'name': 'dtPoison', 'full': 'Poison Damage'}, 'resist': {'id': '000002e4', 'name': 'PoisonResist', 'full': 'Poison Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.0, 'area': 0, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '000856fa', 'name': 'dtPoisonEffectChanceAlways', 'full': 'Damage Type Poison', 'keywords': ['DamageTypePoison'], 'd_type': {'id': '00060a84', 'name': 'dtPoison', 'full': 'Poison Damage'}, 'resist': {'id': '000002e4', 'name': 'PoisonResist', 'full': 'Poison Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 6.0, 'area': 0, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '000dcdfa', 'name': 'DamageRadiationWeapon', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 20.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '000dcdfa', 'name': 'DamageRadiationWeapon', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 25.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '000dcdfa', 'name': 'DamageRadiationWeapon', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '000dcdfa', 'name': 'DamageRadiationWeapon', 'full': 'Radiation Damage', 'keywords': ['DamageTypeRadiation'], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 35.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0010eb2c', 'name': 'DLC01Bot_KnockdownEffect', 'full': 'DLC01Bot_KnockdownEffect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002d4', 'name': 'Health', 'full': 'Health'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '0010eb2c', 'name': 'DLC01Bot_KnockdownEffect', 'full': 'DLC01Bot_KnockdownEffect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002d4', 'name': 'Health', 'full': 'Health'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001e81a8', 'name': 'Legendary_OnHitEffect_Stagger', 'full': 'ModLegendaryOnHitEffect_Stagger', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Stagger', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 4.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001e81a8', 'name': 'Legendary_OnHitEffect_Stagger', 'full': 'ModLegendaryOnHitEffect_Stagger', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Stagger', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 4.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001a03fd', 'name': 'DamageHealthContact', 'full': 'Damage Health', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001a03fd', 'name': 'DamageHealthContact', 'full': 'Damage Health', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '002407fd', 'name': 'FXFireHitVisualsMolotov', 'full': 'FX Shader Molotov Fire', 'keywords': ['DamageTypeFire'], 'd_type': {'id': '00060a82', 'name': 'dtFire', 'full': 'Fire Damage'}, 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 8.0, 'area': 0, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001b88d1', 'name': 'IncendiaryBurnEffect02', 'full': 'Incendiary Burn 02', 'keywords': ['DamageTypeFire'], 'd_type': {'id': '00060a82', 'name': 'dtFire', 'full': 'Fire Damage'}, 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 10.0, 'area': 0, 'duration': 5, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '001a03fd', 'name': 'DamageHealthContact', 'full': 'Damage Health', 'keywords': [], 'd_type': {'id': '00060a87', 'name': 'dtPhysical', 'full': 'Physical Damage'}, 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 3, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0010eb03","DLC01EnchBot_Cloak_ReconSpell","DLC01EnchBot_Cloak_ReconSpell","Spell",0.0,"Concentration","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '0010eb04', 'name': 'DLC01BotReconScopeEffect', 'full': 'DLC01BotReconScopeEffect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 20.0, 'area': 0, 'duration': 72, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0010eaf5","DLC01DamageRadsSpell"," - Quotation Marks","Spell",0.0,"Fire","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0010eaf2', 'name': 'DLC01DamageRads', 'full': 'DLC01DamageRads', 'keywords': [], 'd_type': '00000000', 'resist': {'id': '000002ea', 'name': 'RadResistExposure', 'full': 'Radiation Resistance'}, 'actor_value1': {'id': '000002e1', 'name': 'Rads', 'full': 'Rads'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'ValueMod', 'e_type': 'Fire', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0010eab2","DLC01LightningHazardSpell","Lightning Hazard","Spell",0.0,"Fire","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '0010eaab', 'name': 'DLC01LightningHazardEffect', 'full': 'Shock Damage', 'keywords': ['NoRicochet'], 'd_type': {'id': '00060a81', 'name': 'dtEnergy', 'full': 'Energy Damage'}, 'resist': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Fire', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 7.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"0010ea9c","DLC01AbRaceTurretSpotlight","","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '0010ea9d', 'name': 'DLC01abTurretSpotlightRaceEffect', 'full': 'Turret Spotlight Race FX', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00004385","AbNemesisRank02","","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00004382', 'name': 'AbNemesisRank00Effect', 'full': 'Nemesis Rank 00', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 70.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00004384","AbNemesisRank01","","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00004382', 'name': 'AbNemesisRank00Effect', 'full': 'Nemesis Rank 00', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00004381","AbNemesisRank00","","Ability",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00004382', 'name': 'AbNemesisRank00Effect', 'full': 'Nemesis Rank 00', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00008cc5","MTR_AshFireSpell","Ash Fire Damage","Disease",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00008cc6', 'name': 'MTR_AshFireEffect', 'full': 'Ash Fire Damage', 'keywords': ['RemoveBeforeFastTravel', 'DamageTypeFire'], 'd_type': {'id': '00060a82', 'name': 'dtFire', 'full': 'Fire Damage'}, 'resist': {'id': '000002e5', 'name': 'FireResist', 'full': 'Fire Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 10.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00249d6a","PowerArmor_mod_Lining_FieldGen_EMP_Spell","FieldGen EMP Spell 4","Spell",0.0,"Concentration","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '000ba45e', 'name': 'mod_Lining_FieldGen_EMP_MagicEffect', 'full': 'FieldGen EMP Damage', 'keywords': [], 'd_type': '00000000', 'resist': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 20.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ""Armor\\PowerArmor\\PA_Mods\\Armor_PA_Mod_TeslaCoil.json\n{'curve': [{'x': 1, 'y': 5}, {'x': 50, 'y': 5}]}"", 'only_player': 'No'}]"
"00249c4c","PerkPainTrainBlockStaggerSpell","Pain Train Block Spell","Spell",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00249bf2', 'name': 'PerkPainTrainBlockEffect', 'full': 'Pain Train Block Effect', 'keywords': ['DispelPainTrainBlockEffect'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 6, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00249bf1","PerkPainTrainBlockSpell","Pain Train Block Spell","Spell",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '00249bf2', 'name': 'PerkPainTrainBlockEffect', 'full': 'Pain Train Block Effect', 'keywords': ['DispelPainTrainBlockEffect'], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 12, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"002495d9","RoboticsExpertFrenzySpell","RoboticsExpertFrenzy","Spell",0.0,"Constant","Self",0.0,0.0,"00000000","[{'m_effect': {'id': '002495da', 'name': 'RoboticsExpertFrenzySpellEffect', 'full': 'RoboticsExpertFrenzy', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 100.0, 'area': 0, 'duration': 86400, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"00248978","PowerArmor_ImpactLandingAggroDamageSpell","PA_ImpactLandingAggroDamageSpell","Spell",0.0,"Concentration","Contact",0.0,0.0,"00000000","[{'m_effect': {'id': '00248977', 'name': 'PowerArmor_ImpactLandingAggroDamageEffect', 'full': 'PA_ImpactLandingAggroDamageEffect', 'keywords': [], 'd_type': '00000000', 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 50.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '002494e5', 'name': 'ImpactLandingStaggerEffect', 'full': 'Stagger', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Stagger', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 2.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}, {'m_effect': {'id': '00248977', 'name': 'PowerArmor_ImpactLandingAggroDamageEffect', 'full': 'PA_ImpactLandingAggroDamageEffect', 'keywords': [], 'd_type': '00000000', 'resist': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Damage', 'e_type': 'Concentration', 'target': 'Contact', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 100.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
"002486f8","DetectLifeOnTargetSpell","Detect Life","Spell",0.0,"Concentration","Aimed",0.0,0.0,"00000000","[{'m_effect': {'id': '002486f7', 'name': 'DetectLifeOnTargetEffect', 'full': 'Detect Life Target Effect', 'keywords': [], 'd_type': '00000000', 'resist': '00000000', 'actor_value1': '00000000', 'projectile': {'id': '0024904d', 'name': 'ProjectileDetectLifeCloakChem', 'full': '', 'destructible': '', 'gravity': 0.25, 'speed': 3000.0, 'range': 250.0, 'expl': '00000000', 'relaunch': 1.0}, 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Concentration', 'target': 'Aimed', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 1, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': '', 'only_player': 'No'}]"
