"Id","Name","Full Name","Effects"
"0004ddee","MovingTarget01","Moving Target","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0004ddef', 'name': 'AbPerkMovingTarget1', 'full': 'Moving Target', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0004a0ac', 'name': 'AbPerkFortifyResistDamage', 'full': 'Fortify Damage Resist', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': {'id': '00323f8b', 'name': 'Perk_MovingTargetDamageResist', 'value': 15.0}, 'd_curv': ''}, {'m_effect': {'id': '000559a4', 'name': 'AbPerkFortifyResistEnergy', 'full': 'Fortify Energy Resist', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002eb', 'name': 'EnergyResist', 'full': 'Energy Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': {'id': '00323f8b', 'name': 'Perk_MovingTargetDamageResist', 'value': 15.0}, 'd_curv': ''}]}}]"
"0004d8a7","SolarPowered01","Solar Powered","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0004d8a9', 'name': 'AbPerkSolarPowered', 'full': 'Solar Powered', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '004351e3', 'name': 'AbPerkFortifyStrength', 'full': 'Fortify Strength', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c2', 'name': 'Strength', 'full': 'Strength'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '004351e0', 'name': 'AbPerkFortifyEndurance', 'full': 'Fortify Endurance', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c4', 'name': 'Endurance', 'full': 'Endurance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '004351e3', 'name': 'AbPerkFortifyStrength', 'full': 'Fortify Strength', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c2', 'name': 'Strength', 'full': 'Strength'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 2.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '004351e0', 'name': 'AbPerkFortifyEndurance', 'full': 'Fortify Endurance', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c4', 'name': 'Endurance', 'full': 'Endurance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 2.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '004351e3', 'name': 'AbPerkFortifyStrength', 'full': 'Fortify Strength', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c2', 'name': 'Strength', 'full': 'Strength'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '004351e0', 'name': 'AbPerkFortifyEndurance', 'full': 'Fortify Endurance', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c4', 'name': 'Endurance', 'full': 'Endurance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"0004d8a6","Ninja01","Ninja","[{'e_type': 'Function', 'entry': 'SneakAttackMultiplier', 'op': 'AddValue', 'v_type': 1, 'value': 0.30000001192092896}]"
"0004d8a2","GrimReapersSprint01","Grim Reaper's Sprint","[{'e_type': 'Function', 'entry': 'VATSPlayerAPOnKillChance', 'op': 'AddValue', 'v_type': 1, 'value': 0.15000000596046448}]"
"0004d89e","Ghoulish01","Ghoulish","[{'e_type': 'Function', 'entry': 'RadsToHealthMult', 'op': 'SetValue', 'v_type': 1, 'value': 0.5}]"
"0004d89b","PainTrain01","Pain Train","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '00171784', 'name': 'abPerkPainTrain', 'full': 'Pain Train', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '00171783', 'name': 'PerkPainTrainCloakEffect', 'full': 'Pain Train Cloak', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Cloak', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 6.0, 'area': 1000, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"0004d895","FourLeafClover01","Four Leaf Clover","[{'e_type': 'Function', 'entry': 'VATSCriticalBar', 'op': 'SetValue', 'v_type': 1, 'value': 1.0}]"
"0004d890","ConcentratedFire01","Concentrated Fire","[{'e_type': 'Function', 'entry': 'VATSTargetLimbs', 'op': 'SetValue', 'v_type': 1, 'value': 1.0}, {'e_type': 'Function', 'entry': 'VATSConcentratedFireChanceBonus', 'op': 'SetValue', 'v_type': 1, 'value': 2.0}, {'e_type': 'Function', 'entry': 'VATSConcentratedFireChanceBonus', 'op': 'SetValue', 'v_type': 1, 'value': 10.0}, {'e_type': 'Function', 'entry': 'VATSConcentratedFireDamageMult', 'op': 'MulValue', 'v_type': 1, 'value': 1.0099999904632568}]"
"0004d88d","LocalLeader01","Local Leader","[]"
"0004d88a","Pickpocket01","Pickpocket","[{'e_type': 'Function', 'entry': 'VATSCriticalCost', 'op': 'AddValue', 'v_type': 1, 'value': 25.0}]"
"0004d888","PartyGirl01","Party Girl","[{'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 2.0}, {'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 2.0}]"
"0004d887","PartyBoy01","Party Boy","[{'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 2.0}, {'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 2.0}]"
"0004d886","NerdRage01","Nerd Rage!","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0004d884', 'name': 'AbPerkNerdRage', 'full': 'Nerd Rage', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0043ba20', 'name': 'AbPerkNerdRageResistDamage', 'full': 'Fortify Damage Resist', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 20.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0043ba20', 'name': 'AbPerkNerdRageResistDamage', 'full': 'Fortify Damage Resist', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0043ba20', 'name': 'AbPerkNerdRageResistDamage', 'full': 'Fortify Damage Resist', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002e3', 'name': 'DamageResist', 'full': 'Damage Resistance'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 40.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0043ba22', 'name': 'AbPerkNerdRageActionPointRegen', 'full': 'Fortify Action Point Regen Mult', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '00000359', 'name': 'ActionPointsRateMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '001179e6', 'name': 'PerkNerdRageActivateFeedback', 'full': 'Nerd Rage', 'keywords': [], 'resist': '00000000', 'actor_value1': '00000000', 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'Script', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 0.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}, {'e_type': 'Function', 'entry': 'WeaponDamageBonusMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.10000000149011612}]"
"0004d881","GunFu01","Gun Fu","[{'e_type': 'Function', 'entry': 'VATSGunFu', 'op': 'SetValue', 'v_type': 1, 'value': 1.0}, {'e_type': 'Function', 'entry': 'VATSGunFuDamageMult', 'op': 'SetValue', 'v_type': 1, 'value': 1.100000023841858}]"
"0004d87a","BetterCriticals01","Better Criticals","[{'e_type': 'Function', 'entry': 'CritHitDamageMult', 'op': 'AddValue', 'v_type': 1, 'value': 0.5}]"
"0004d873","MightDelete_SilentRunning","Silent Running","[{'e_type': 'Function', 'entry': 'IgnoreRunningDuringDetection', 'op': 'SetValue', 'v_type': 1, 'value': 1.0}]"
"0004d872","ActionGirl01","Action Girl","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0004d871', 'name': 'AbPerkActionBoyGirl', 'full': 'Action Boy/Girl', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0017ed89', 'name': 'AbPerkFortifyActionPointRegen', 'full': 'Fortify Action Point Regen Mult', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '00000359', 'name': 'ActionPointsRateMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0017ed89', 'name': 'AbPerkFortifyActionPointRegen', 'full': 'Fortify Action Point Regen Mult', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '00000359', 'name': 'ActionPointsRateMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0017ed89', 'name': 'AbPerkFortifyActionPointRegen', 'full': 'Fortify Action Point Regen Mult', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '00000359', 'name': 'ActionPointsRateMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"0004d869","ActionBoy01","Action Boy","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0004d871', 'name': 'AbPerkActionBoyGirl', 'full': 'Action Boy/Girl', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0017ed89', 'name': 'AbPerkFortifyActionPointRegen', 'full': 'Fortify Action Point Regen Mult', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '00000359', 'name': 'ActionPointsRateMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0017ed89', 'name': 'AbPerkFortifyActionPointRegen', 'full': 'Fortify Action Point Regen Mult', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '00000359', 'name': 'ActionPointsRateMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0017ed89', 'name': 'AbPerkFortifyActionPointRegen', 'full': 'Fortify Action Point Regen Mult', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '00000359', 'name': 'ActionPointsRateMult', 'full': ''}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 15.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"0004c942","CapCollector01","Cap Collector","[{'e_type': 'Function', 'entry': 'ItemSpawnCount', 'op': 'MulValue', 'v_type': 1, 'value': 1.3300000429153442}]"
"0004c93b","NightPerson01","Night Person","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0004c93a', 'name': 'AbPerkNightPerson', 'full': 'Night Person', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '004351e1', 'name': 'AbPerkFortifyIntelligence', 'full': 'Fortify Intelligence', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c6', 'name': 'Intelligence', 'full': 'Intelligence'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '004351e2', 'name': 'AbPerkFortifyPerception', 'full': 'Fortify Perception', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c3', 'name': 'Perception', 'full': 'Perception'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 1.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '004351e1', 'name': 'AbPerkFortifyIntelligence', 'full': 'Fortify Intelligence', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c6', 'name': 'Intelligence', 'full': 'Intelligence'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 2.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '004351e2', 'name': 'AbPerkFortifyPerception', 'full': 'Fortify Perception', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c3', 'name': 'Perception', 'full': 'Perception'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 2.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '004351e1', 'name': 'AbPerkFortifyIntelligence', 'full': 'Fortify Intelligence', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c6', 'name': 'Intelligence', 'full': 'Intelligence'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '004351e2', 'name': 'AbPerkFortifyPerception', 'full': 'Fortify Perception', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002c3', 'name': 'Perception', 'full': 'Perception'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 3.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
"0004c935","Sneak01","Sneak","[{'e_type': 'Function', 'entry': 'SneakSkillDetection', 'op': 'AddValue', 'v_type': 1, 'value': 25.0}, {'e_type': 'Function', 'entry': 'MovementDetection', 'op': 'MulValue', 'v_type': 1, 'value': 0.7599999904632568}]"
"0004c92d","AdamantiumSkeleton01","Adamantium Skeleton","[{'e_type': 'Function', 'entry': 'IncomingLimbDamage', 'op': 'MulValue', 'v_type': 1, 'value': 0.699999988079071}]"
"0004c92a","Sniper01","Sniper","[{'e_type': 'Function', 'entry': 'ActorScopeStability', 'op': 'MulValue', 'v_type': 1, 'value': 1.0399999618530273}, {'e_type': 'Function', 'entry': 'ModScopeHoldBreathApDrainMult', 'op': 'SetValue', 'v_type': 1, 'value': 0.800000011920929}]"
"0004c929","MysteriousStranger01","Mysterious Stranger","[{'e_type': 'Function', 'entry': 'MysteriousStrangerChance', 'op': 'AddValue', 'v_type': 1, 'value': 0.03999999910593033}, {'e_type': 'Function', 'entry': 'MysteriousStrangerChance', 'op': 'AddValue', 'v_type': 1, 'value': 0.029999999329447746}]"
"0004c926","FirstAid01","First Aid","[{'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 1.149999976158142}, {'e_type': 'Function', 'entry': 'SpellMagnitude', 'op': 'MulValue', 'v_type': 1, 'value': 1.149999976158142}]"
"0004c921","CriticalBanker03","Critical Banker","[{'e_type': 'Function', 'entry': 'IronSights', 'op': 'AddActivate', 'v_type': 1, 'value': 0.05000000074505806}, {'e_type': 'Function', 'entry': 'CraftingDupeChance', 'op': 'SetValue', 'v_type': 1, 'value': 3.0}]"
"0004c920","CriticalBanker02","Critical Banker","[{'e_type': 'Function', 'entry': 'CraftingDupeChance', 'op': 'SetValue', 'v_type': 1, 'value': 2.0}]"
"0004c91f","CriticalBanker01","Critical Banker","[{'e_type': 'Function', 'entry': 'CraftingDupeChance', 'op': 'SetValue', 'v_type': 1, 'value': 1.0}]"
"0004b26d","AttackDog01","Attack Dog","[{'e_type': 'Function', 'entry': 'VATSCompanionHoldEnemyBonus', 'op': 'SetValue', 'v_type': 1, 'value': 15.0}]"
"0004b259","Cannibal01","Cannibal","[{'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}, {'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}, {'e_type': 'Function', 'entry': 'Activate', 'op': 'AddActivate', 'v_type': 4, 'value': ''}]"
"0004b258","MisterSandman01","Mister Sandman","[{'e_type': 'Function', 'entry': 'SneakAttackMultiplier', 'op': 'AddValue', 'v_type': 1, 'value': 0.5}]"
"0004b24e","StrongBack01","Strong Back","[{'e_type': 'Ability', 'v_type': 0, 'spell': {'id': '0004b252', 'name': 'AbPerkStrongBack', 'full': 'Strong Back', 'type': 'Ability', 'time': 0.0, 'e_type': 'Constant', 'target': 'Self', 'duration': 0.0, 'range': 0.0, 'perk': '00000000', 'mag_effects': [{'m_effect': {'id': '0006f7db', 'name': 'AbPerkFortifyCarryWeight', 'full': 'Fortify Carry Weight', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002dc', 'name': 'CarryWeight', 'full': 'Carry Weight'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 10.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0006f7db', 'name': 'AbPerkFortifyCarryWeight', 'full': 'Fortify Carry Weight', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002dc', 'name': 'CarryWeight', 'full': 'Carry Weight'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 20.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0006f7db', 'name': 'AbPerkFortifyCarryWeight', 'full': 'Fortify Carry Weight', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002dc', 'name': 'CarryWeight', 'full': 'Carry Weight'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 30.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}, {'m_effect': {'id': '0006f7db', 'name': 'AbPerkFortifyCarryWeight', 'full': 'Fortify Carry Weight', 'keywords': [], 'resist': '00000000', 'actor_value1': {'id': '000002dc', 'name': 'CarryWeight', 'full': 'Carry Weight'}, 'projectile': '00000000', 'explosion': '00000000', 'a_type': 'PValueMod', 'e_type': 'Constant', 'target': 'Self', 'actor_value2': '00000000', 'ability': '00000000', 'perk': '00000000'}, 'magnitude': 40.0, 'area': 0, 'duration': 0, 'actor': '', 'glob_duration': '', 'glob_magnitude': '', 'd_curv': ''}]}}]"
